"SIDO_NM","SGG_NM","HADM_CD","ATRCTN_CNT","RSTRT_CNT","SHOPNG_CNT","RESIDNT_CNT_SUM","FILE_NAME","BASE_YMD"
"강원도","춘천시","4211054500","5.00000","159.00000","17.00000","282544.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","춘천시","4211057000","17.00000","160.00000","19.00000","282544.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","춘천시","4211058000","6.00000","304.00000","31.00000","282544.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","춘천시","4211060000","3.00000","275.00000","19.00000","282544.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","춘천시","4211061000",,"127.00000","14.00000","282544.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","춘천시","4211061100","2.00000","294.00000","24.00000","282544.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","춘천시","4211062000","4.00000","84.00000","6.00000","282544.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","춘천시","4211063000","2.00000","333.00000","26.00000","282544.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","춘천시","4211064000",,"282.00000","11.00000","282544.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","춘천시","4211065000","10.00000","786.00000","44.00000","282544.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","춘천시","4211066000","6.00000","783.00000","47.00000","282544.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","춘천시","4211067500","20.00000","381.00000","27.00000","282544.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","춘천시","4211070500","6.00000","277.00000","30.00000","282544.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","태백시","4219051500","4.00000","197.00000","22.00000","42800.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","태백시","4219052500","6.00000","77.00000","15.00000","42800.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","태백시","4219053500","11.00000","256.00000","28.00000","42800.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","태백시","4219054000","7.00000","222.00000","21.00000","42800.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","태백시","4219058500","24.00000","110.00000","39.00000","42800.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","태백시","4219059500","4.00000","101.00000","13.00000","42800.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","태백시","4219060500","8.00000","39.00000","12.00000","42800.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","태백시","4219061500","7.00000","44.00000","13.00000","42800.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","평창군","4276025000","27.00000","196.00000","29.00000","41665.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","평창군","4276031000","8.00000","35.00000","17.00000","41665.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","평창군","4276032000","10.00000","34.00000","10.00000","41665.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","평창군","4276033000","15.00000","121.00000","17.00000","41665.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","평창군","4276034000","32.00000","277.00000","28.00000","41665.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","평창군","4276035000","10.00000","118.00000","8.00000","41665.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","평창군","4276036000","39.00000","281.00000","24.00000","41665.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","평창군","4276038000","36.00000","320.00000","18.00000","41665.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","홍천군","4272025000","42.00000","894.00000","79.00000","69192.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","홍천군","4272031000","24.00000","79.00000","10.00000","69192.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","홍천군","4272032000","4.00000","67.00000","9.00000","69192.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","홍천군","4272033000","14.00000","34.00000","11.00000","69192.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","홍천군","4272034000","25.00000","63.00000","9.00000","69192.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
"강원도","홍천군","4272035000","20.00000","55.00000","15.00000","69192.00000","KC_619_DMSTC_TRV_CNSMP_STATN_BIZAEA_MAP_2020","20210216"
